order_id,customer_id,order_amount,currency,order_date,status,country_code,payment_method,fraud_flag,delivery_days,customer_age,product_category
12480,7982,17.29513767,USD,10-15-29,Completed,US,Bank Transfer,No,12,61,Home & Kitchen
12481,11952,91.36992347,BTC,10-16-29,Completed,DE,Bank Transfer,No,7,37,Home & Kitchen
12482,6358,210.7396495,EUR,10-17-29,Completed,CA,Bitcoin,No,9,73,Clothing
12483,5049,463.9841847,USD,10-18-29,Completed,IN,Credit Card,No,6,61,Clothing
12484,14717,33.18237792,GBP,10-19-29,Completed,UK,Credit Card,No,4,42,Electronics
12485,14749,82.36610351,EUR,10-20-29,Completed,CA,Bank Transfer,No,10,63,Home & Kitchen
12486,12231,457.4832699,GBP,10-21-29,Completed,DE,Credit Card,No,4,27,Home & Kitchen
12487,6096,407.4033865,EUR,10-22-29,Refunded,US,Bitcoin,No,13,65,Home & Kitchen
12488,13208,33.15977878,EUR,10-23-29,Completed,CA,Bitcoin,No,14,19,Clothing
12489,10447,242.4602396,EUR,10-24-29,Cancelled,IN,Credit Card,No,5,37,Home & Kitchen
12490,8208,441.994016,USD,10-25-29,Completed,DE,PayPal,No,10,58,Clothing
12491,14330,392.6144131,USD,10-26-29,Completed,UK,Credit Card,No,13,53,Home & Kitchen
12492,13793,326.3669776,USD,10-27-29,Completed,UK,Credit Card,No,2,64,Automotive
12493,6096,130.4047091,EUR,10-28-29,Completed,UK,Credit Card,No,2,20,Electronics
12494,10196,410.855817,INR,10-29-29,Completed,CA,Credit Card,No,2,70,Home & Kitchen
12495,5112,457.2702662,USD,10-30-29,Completed,CA,Bitcoin,No,7,54,Clothing
12496,12440,276.2129374,EUR,10-31-29,Completed,DE,Bitcoin,No,12,74,Clothing
12497,13870,494.3630209,BTC,11-1-29,Completed,US,Bitcoin,No,14,22,Automotive
12498,10631,453.9370776,GBP,11-2-29,Completed,IN,Bitcoin,No,9,55,Toys
12499,13825,279.4157235,USD,11-3-29,Completed,US,Bitcoin,No,1,42,Home & Kitchen
12500,5727,378.6374908,INR,11-4-29,Completed,UK,PayPal,No,11,48,Toys
12501,7195,442.0920305,INR,11-5-29,Refunded,IN,Bitcoin,No,3,20,Automotive
12502,14250,151.1043246,USD,11-6-29,Completed,DE,Credit Card,No,10,54,Automotive
12503,11735,175.0285292,USD,11-7-29,Completed,IN,Bank Transfer,No,11,68,Home & Kitchen
12504,9937,23.32724748,GBP,11-8-29,Completed,IN,Credit Card,No,8,47,Clothing
12505,6952,277.3707928,INR,11-9-29,Refunded,XX,Bitcoin,No,13,49,Clothing
12506,9652,460.4215705,USD,11-10-29,Completed,US,Bank Transfer,No,9,72,Electronics
12507,14170,440.2265478,USD,11-11-29,Completed,CA,Bank Transfer,No,14,74,Electronics
12508,7068,321.8066939,INR,11-12-29,Completed,CA,Bank Transfer,No,5,64,Toys
12509,7467,375.6586803,BTC,11-13-29,Completed,IN,Bitcoin,No,7,73,Clothing
12510,7907,373.9782697,INR,11-14-29,Completed,XX,Bitcoin,No,13,61,Electronics
12511,14678,209.0196238,USD,11-15-29,Completed,IN,PayPal,No,3,46,Clothing
12512,6340,67.1020214,GBP,11-16-29,Completed,IN,Credit Card,No,8,35,Clothing
12513,7525,17.48593923,BTC,11-17-29,Completed,CA,Bitcoin,No,11,39,Electronics
12514,6114,401.9709878,EUR,11-18-29,Completed,DE,Credit Card,No,4,26,Automotive
12515,11430,369.7018512,EUR,11-19-29,Completed,US,Credit Card,No,7,65,Home & Kitchen
12516,10752,122.7988365,BTC,11-20-29,Completed,UK,Bank Transfer,No,13,29,Toys
12517,5251,285.190344,GBP,11-21-29,Completed,US,Bank Transfer,No,10,31,Electronics
12518,11227,213.8218668,USD,11-22-29,Completed,CA,Bank Transfer,No,1,43,Clothing
12519,14490,278.0059905,BTC,11-23-29,Completed,US,Credit Card,No,13,61,Home & Kitchen
12520,10651,483.1307328,USD,11-24-29,Completed,XX,Bitcoin,No,4,34,Electronics
12521,8949,196.1712424,USD,11-25-29,Completed,IN,Credit Card,No,3,56,Home & Kitchen
12522,6316,270.9562036,INR,11-26-29,Completed,US,Credit Card,No,11,25,Toys
12523,10226,491.9671138,USD,11-27-29,Completed,UK,Bitcoin,No,13,50,Clothing
12524,10971,274.3431791,BTC,11-28-29,Completed,US,PayPal,No,1,56,Toys
12525,6281,141.7767107,BTC,11-29-29,Refunded,XX,Credit Card,No,9,64,Electronics
12526,13344,287.192447,BTC,11-30-29,Completed,US,PayPal,No,11,33,Automotive
12527,8792,113.9329018,INR,12-1-29,Completed,UK,Bank Transfer,No,2,46,Automotive
12528,5084,149.7723588,USD,12-2-29,Completed,CA,Bitcoin,No,10,66,Automotive
12529,10249,412.1233347,USD,12-3-29,Completed,UK,Credit Card,No,6,52,Home & Kitchen
12530,10212,274.8909292,GBP,12-4-29,Completed,IN,Bitcoin,No,3,63,Toys
12531,6514,118.8748282,GBP,12-5-29,Completed,UK,Bank Transfer,No,1,42,Automotive
12532,9760,363.3736598,USD,12-6-29,Completed,CA,PayPal,No,11,53,Electronics
12533,6718,211.6126422,INR,12-7-29,Completed,US,Bank Transfer,No,1,23,Toys
12534,11200,11.5135413,USD,12-8-29,Completed,XX,Bank Transfer,No,11,69,Electronics
12535,8089,133.5138232,BTC,12-9-29,Completed,DE,PayPal,No,7,46,Home & Kitchen
12536,7990,43.76188693,BTC,12-10-29,Completed,IN,Bitcoin,No,13,18,Electronics
12537,6986,138.1470385,EUR,12-11-29,Completed,CA,Bitcoin,No,8,70,Home & Kitchen
12538,6281,392.9248405,EUR,12-12-29,Cancelled,DE,Credit Card,No,11,43,Home & Kitchen
12539,11025,201.3793114,BTC,12-13-29,Cancelled,IN,Bitcoin,No,3,44,Electronics
12540,14999,140.8546934,BTC,12-14-29,Completed,CA,Bitcoin,No,9,38,Toys
12541,12130,296.0695189,BTC,12-15-29,Completed,US,Bitcoin,No,6,73,Home & Kitchen
12542,10577,471.1891253,BTC,12-16-29,Completed,CA,Bitcoin,No,11,53,Clothing
12543,12719,317.9901552,EUR,12-17-29,Cancelled,IN,Bitcoin,No,1,59,Automotive
12544,12451,294.3874948,GBP,12-18-29,Completed,IN,Credit Card,No,1,26,Clothing
12545,6727,214.602283,EUR,12-19-29,Completed,UK,Credit Card,No,1,32,Automotive
12546,,98.99263664,INR,12-20-29,Completed,CA,Bank Transfer,No,1,59,Electronics
12547,9516,265.7234387,EUR,12-21-29,Completed,US,Bitcoin,No,14,58,Clothing
12548,12428,374.1933955,INR,12-22-29,Completed,IN,PayPal,No,1,44,Electronics
12549,6849,191.4981638,BTC,12-23-29,Completed,DE,Credit Card,No,3,72,Toys
12550,7679,90.70794004,BTC,12-24-29,Completed,US,Bitcoin,No,14,47,Clothing
12551,14472,247.5962073,USD,12-25-29,Completed,IN,PayPal,No,11,57,Home & Kitchen
12552,8575,218.2468046,USD,12-26-29,Cancelled,UK,PayPal,No,11,65,Clothing
12553,13653,449.9346438,BTC,12-27-29,Completed,DE,Bitcoin,No,12,42,Clothing
12554,5314,266.8515977,EUR,12-28-29,Completed,DE,Credit Card,Yes,5,59,Toys
12555,9846,208.8160046,EUR,12-29-29,Completed,CA,PayPal,No,11,58,Clothing
12556,5585,388.9346472,BTC,12-30-29,Completed,DE,Bank Transfer,No,8,20,Automotive
12557,5958,490.3092788,INR,12-31-29,Completed,IN,Bitcoin,No,2,36,Electronics
12558,13735,353.2958549,INR,1-1-30,Completed,IN,Bitcoin,No,12,60,Toys
12559,7069,30.93685511,INR,1-2-30,Completed,IN,PayPal,No,11,58,Automotive
12560,10292,353.5520924,BTC,1-3-30,Completed,US,Credit Card,No,11,72,Electronics
12561,13055,100.8616236,GBP,1-4-30,Completed,DE,Credit Card,No,1,57,Toys
12562,6491,115.263579,GBP,1-5-30,Completed,US,Credit Card,No,4,54,Home & Kitchen
12563,10582,139.1003303,BTC,1-6-30,Completed,DE,Bitcoin,No,3,63,Clothing
12564,8526,392.4835363,BTC,1-7-30,Completed,IN,PayPal,No,14,22,Toys
12565,8704,247.8434579,GBP,1-8-30,Completed,US,Bitcoin,No,9,56,Automotive
12566,9429,202.3835957,GBP,1-9-30,Completed,CA,PayPal,No,3,71,Electronics
12567,7417,347.9363309,EUR,1-10-30,Completed,DE,Bank Transfer,No,1,51,Electronics
12568,5105,237.9742296,GBP,1-11-30,Completed,IN,Bank Transfer,No,12,54,Automotive
12569,13562,379.7431473,BTC,1-12-30,Cancelled,IN,Credit Card,No,10,28,Home & Kitchen
12570,10387,19.82121411,EUR,1-13-30,Completed,DE,Credit Card,No,11,50,Automotive
12571,7408,46.03814078,USD,1-14-30,Cancelled,IN,PayPal,No,11,74,Electronics
12572,6573,150.4059817,GBP,1-15-30,Completed,IN,Bank Transfer,No,3,40,Toys
12573,7949,8.214570741,GBP,1-16-30,Completed,UK,Credit Card,No,3,32,Home & Kitchen
12574,10478,62.74390713,USD,1-17-30,Refunded,IN,Credit Card,No,3,59,Clothing
12575,6947,165.5907675,GBP,1-18-30,Completed,DE,Bank Transfer,No,13,33,Clothing
12576,13791,37.4971803,INR,1-19-30,Completed,CA,Bank Transfer,No,9,60,Home & Kitchen
12577,9114,125.3480332,BTC,1-20-30,Completed,DE,Bank Transfer,No,4,24,Automotive
12578,7260,214.4235657,EUR,1-21-30,Completed,CA,Bank Transfer,No,12,66,Automotive
12579,7783,177.8465555,EUR,1-22-30,Completed,CA,Credit Card,No,1,44,Toys
12580,13607,333.668456,USD,1-23-30,Refunded,IN,PayPal,No,9,50,Clothing
12581,13151,46.69419984,USD,1-24-30,Completed,DE,Credit Card,No,4,39,Home & Kitchen
12582,7401,492.1988444,INR,1-25-30,Completed,CA,Credit Card,No,14,70,Electronics
12583,11426,141.6411325,USD,1-26-30,Completed,US,Bank Transfer,No,11,41,Clothing
12584,10218,398.5275013,EUR,1-27-30,Completed,US,Bank Transfer,No,7,73,Electronics
12585,5047,301.1613431,USD,1-28-30,Completed,CA,Bank Transfer,No,11,48,Electronics
12586,8566,388.1411583,USD,1-29-30,Completed,IN,Bank Transfer,No,10,35,Electronics
12587,9946,120.4230511,USD,1-30-30,Completed,US,Credit Card,No,13,36,Electronics
12588,13529,160.7683903,GBP,1-31-30,Completed,IN,Bitcoin,No,4,70,Clothing
12589,6466,317.3520954,GBP,2-1-30,Completed,CA,Bitcoin,No,5,68,Clothing
12590,9561,187.6089998,INR,2-2-30,Completed,IN,PayPal,No,1,24,Clothing
12591,8847,370.8259535,EUR,2-3-30,Completed,UK,PayPal,No,8,35,Electronics
12592,7242,275.6112218,INR,2-4-30,Completed,UK,Credit Card,No,9,49,Automotive
12593,14132,90.60707539,BTC,2-5-30,Completed,US,Credit Card,No,9,74,Electronics
12594,7151,44.23812922,GBP,2-6-30,Completed,DE,Bitcoin,No,2,59,Electronics
12595,5636,432.3702949,EUR,2-7-30,Completed,IN,Credit Card,No,6,29,Automotive
12596,7611,167.7151273,BTC,2-8-30,Cancelled,UK,Bank Transfer,No,1,65,Home & Kitchen
12597,13143,142.0114635,BTC,2-9-30,Completed,DE,Credit Card,No,4,25,Automotive
12598,14394,270.4974409,BTC,2-10-30,Completed,DE,Bitcoin,No,3,67,Automotive
12599,7401,241.074563,BTC,2-11-30,Completed,DE,Bank Transfer,No,5,62,Electronics
12600,11536,427.9630331,BTC,2-12-30,Completed,US,Bank Transfer,Yes,2,42,Clothing
12601,7473,491.4381251,BTC,2-13-30,Completed,UK,PayPal,No,11,27,Electronics
12602,12932,324.3443804,EUR,2-14-30,Completed,US,Bank Transfer,No,14,72,Automotive
12603,7204,320.056722,GBP,2-15-30,Completed,XX,Bank Transfer,No,10,66,Automotive
12604,14322,353.5548261,EUR,2-16-30,Completed,UK,PayPal,No,14,48,Clothing
12605,5049,165.6851296,EUR,2-17-30,Completed,US,Bitcoin,No,5,55,Toys
12606,13039,290.5635057,USD,2-18-30,Completed,UK,Bitcoin,No,14,73,Home & Kitchen
12607,9336,280.4218874,BTC,2-19-30,Refunded,CA,Bank Transfer,No,10,22,Toys
12608,6663,73.51528182,EUR,2-20-30,Completed,DE,Bank Transfer,No,2,71,Home & Kitchen
12609,14621,302.8771895,BTC,2-21-30,Completed,UK,Bitcoin,No,5,48,Toys
12610,5509,447.2482765,BTC,2-22-30,Completed,US,Bitcoin,No,2,30,Electronics
12611,12211,116.6789404,INR,2-23-30,Completed,XX,PayPal,No,1,37,Home & Kitchen
12612,10127,294.2691502,EUR,2-24-30,Completed,UK,PayPal,No,14,59,Clothing
12613,12340,220.7696857,INR,2-25-30,Refunded,UK,Bitcoin,No,5,26,Electronics
12614,11584,407.2033523,INR,2-26-30,Completed,US,Bitcoin,No,2,69,Toys
12615,12870,40.50958633,BTC,2-27-30,Completed,US,PayPal,No,13,51,Home & Kitchen
12616,6900,185.0665312,BTC,2-28-30,Completed,DE,Credit Card,No,8,44,Home & Kitchen
12617,11889,427.4536234,EUR,3-1-30,Completed,CA,Bank Transfer,No,8,51,Automotive
12618,7626,252.0272098,USD,3-2-30,Refunded,DE,PayPal,No,12,71,Toys
12619,13374,457.5790617,USD,3-3-30,Completed,UK,Bitcoin,No,8,39,Home & Kitchen
12620,13028,140.0437568,BTC,3-4-30,Completed,CA,Bank Transfer,No,8,74,Electronics
12621,6291,322.8056672,USD,3-5-30,Completed,CA,PayPal,No,14,30,Clothing
12622,6265,69.47364459,EUR,3-6-30,Completed,DE,Credit Card,No,4,28,Toys
12623,14988,488.5023141,GBP,3-7-30,Completed,CA,Bank Transfer,No,5,18,Automotive
12624,10504,312.3181454,INR,3-8-30,Completed,CA,Bank Transfer,No,1,58,Clothing
12625,8483,315.1126044,EUR,3-9-30,Completed,IN,Credit Card,No,14,74,Electronics
12626,5109,195.5803565,EUR,3-10-30,Completed,UK,PayPal,No,3,20,Electronics
12627,6223,303.2846446,BTC,3-11-30,Completed,UK,PayPal,No,8,51,Clothing
12628,12658,84.86087649,INR,3-12-30,Completed,UK,Credit Card,No,14,30,Home & Kitchen
12629,6588,228.4448544,BTC,3-13-30,Completed,CA,PayPal,No,11,71,Toys
12630,11059,205.2537355,BTC,3-14-30,Cancelled,UK,Bitcoin,No,8,58,Electronics
12631,12892,462.7816984,EUR,3-15-30,Completed,US,Credit Card,No,9,57,Toys
12632,11038,102.0890659,BTC,3-16-30,Completed,CA,PayPal,No,12,25,Electronics
12633,12990,138.4996656,EUR,3-17-30,Completed,DE,PayPal,No,10,69,Home & Kitchen
12634,9465,65.72698606,INR,3-18-30,Completed,IN,PayPal,No,2,25,Home & Kitchen
12635,6054,284.0053681,GBP,3-19-30,Refunded,US,PayPal,No,6,47,Home & Kitchen
12636,14016,238.5343515,INR,3-20-30,Completed,US,Credit Card,No,2,60,Toys
12637,14731,142.8376644,EUR,3-21-30,Completed,IN,Bank Transfer,No,7,44,Clothing
12638,14724,443.5176714,INR,3-22-30,Completed,US,Bitcoin,No,1,69,Automotive
12639,9570,258.3952764,GBP,3-23-30,Completed,CA,PayPal,No,5,27,Home & Kitchen
12640,9853,331.6787642,EUR,3-24-30,Completed,DE,Bitcoin,No,12,50,Toys
12641,11350,110.2477565,EUR,3-25-30,Completed,CA,PayPal,No,12,56,Electronics
12642,10055,71.2853952,BTC,3-26-30,Completed,IN,Bitcoin,No,8,73,Toys
12643,6027,427.6686314,BTC,3-27-30,Completed,CA,Bitcoin,No,14,28,Automotive
12644,8575,400.9284695,USD,3-28-30,Completed,DE,Bank Transfer,No,11,34,Clothing
12645,6066,266.2682453,BTC,3-29-30,Completed,US,Credit Card,No,4,25,Automotive
12646,10210,102.8938181,BTC,3-30-30,Completed,IN,Bank Transfer,No,13,35,Toys
12647,7886,365.2932132,GBP,3-31-30,Completed,UK,Bitcoin,No,7,42,Toys
12648,6673,31.04623529,EUR,4-1-30,Completed,CA,Credit Card,No,6,42,Clothing
12649,5525,300.4349266,BTC,4-2-30,Completed,US,Bitcoin,No,7,53,Home & Kitchen
12650,9810,319.6309593,EUR,4-3-30,Completed,DE,Bitcoin,No,8,69,Home & Kitchen
12651,13178,387.1151797,BTC,4-4-30,Completed,IN,Bitcoin,No,1,46,Automotive
12652,12468,108.443104,EUR,4-5-30,Completed,UK,Bitcoin,No,5,71,Clothing
12653,12348,258.44223,BTC,4-6-30,Completed,UK,Bitcoin,No,14,55,Toys
12654,10468,103.5392253,INR,4-7-30,Completed,UK,Bank Transfer,No,13,72,Electronics
12655,7836,39.71936608,BTC,4-8-30,Completed,UK,Bitcoin,No,12,49,Automotive
12656,13402,277.7167613,BTC,4-9-30,Completed,DE,PayPal,No,3,38,Clothing
12657,9958,430.299349,INR,4-10-30,Completed,US,Bank Transfer,No,1,47,Toys
12658,12158,367.0445856,EUR,4-11-30,Completed,DE,Bank Transfer,No,6,29,Home & Kitchen
12659,14073,423.5187253,EUR,4-12-30,Completed,DE,PayPal,No,5,63,Automotive
12660,12582,317.9556826,USD,4-13-30,Completed,IN,PayPal,No,9,58,Toys
12661,7623,444.1861965,INR,4-14-30,Completed,CA,Bank Transfer,No,6,41,Electronics
12662,14713,466.3804193,INR,4-15-30,Completed,IN,Bank Transfer,No,3,25,Automotive
12663,12340,473.8432094,EUR,4-16-30,Completed,US,Bitcoin,No,12,39,Automotive
12664,5669,228.1002581,USD,4-17-30,Completed,DE,Bank Transfer,No,11,57,Home & Kitchen
12665,7811,362.8012827,GBP,4-18-30,Completed,DE,Bank Transfer,No,9,68,Automotive
12666,10890,263.3419061,USD,4-19-30,Completed,DE,Bitcoin,No,1,73,Home & Kitchen
12667,14664,287.0565393,INR,4-20-30,Completed,UK,Credit Card,No,4,38,Toys
12668,12613,163.3653877,USD,4-21-30,Completed,UK,Bank Transfer,No,2,58,Toys
12669,7207,32.9215924,USD,4-22-30,Cancelled,DE,Bitcoin,No,2,65,Home & Kitchen
12670,6680,204.6852205,INR,4-23-30,Completed,IN,PayPal,No,11,60,Automotive
12671,7182,419.6627891,INR,4-24-30,Completed,US,Bank Transfer,No,6,72,Home & Kitchen
12672,,439.2926321,EUR,4-25-30,Completed,UK,Bank Transfer,No,11,20,Toys
12673,14628,251.2738766,BTC,4-26-30,Completed,US,Bank Transfer,No,6,71,Automotive
12674,6055,179.5961613,INR,4-27-30,Completed,US,Bitcoin,No,5,70,Automotive
12675,7878,270.8903362,EUR,4-28-30,Completed,IN,Bitcoin,No,11,49,Home & Kitchen
12676,14785,189.5102303,GBP,4-29-30,Completed,CA,Credit Card,No,13,30,Automotive
12677,14303,301.4708816,BTC,4-30-30,Completed,US,Bitcoin,No,11,33,Toys
12678,14395,420.1758435,INR,5-1-30,Completed,UK,Credit Card,No,2,60,Toys
12679,9315,455.3215516,INR,5-2-30,Completed,CA,Credit Card,No,2,26,Automotive
12680,14623,147.2503841,INR,5-3-30,Cancelled,DE,Bank Transfer,No,2,46,Home & Kitchen
12681,10274,323.7262234,USD,5-4-30,Completed,UK,PayPal,No,7,30,Toys
12682,10476,383.0680462,GBP,5-5-30,Completed,CA,Bank Transfer,No,13,66,Toys
12683,12319,131.2930264,USD,5-6-30,Refunded,CA,PayPal,No,13,42,Clothing
12684,14221,69.26952225,USD,5-7-30,Completed,IN,PayPal,No,7,33,Home & Kitchen
12685,6766,215.9088679,INR,5-8-30,Completed,DE,Credit Card,No,9,51,Clothing
12686,6078,456.1832987,USD,5-9-30,Completed,US,Bitcoin,No,2,71,Toys
12687,11792,94.47101855,GBP,5-10-30,Refunded,DE,Bitcoin,No,10,25,Toys
12688,10057,144.1170541,INR,5-11-30,Completed,IN,Credit Card,No,4,30,Clothing
12689,11072,86.17695164,INR,5-12-30,Completed,UK,Bank Transfer,No,5,24,Clothing
12690,9872,498.3022245,USD,5-13-30,Cancelled,IN,Credit Card,Yes,12,72,Automotive
12691,5314,92.70576967,EUR,5-14-30,Completed,IN,Bitcoin,No,1,37,Clothing
12692,13918,376.4413872,GBP,5-15-30,Completed,CA,Bank Transfer,No,13,51,Home & Kitchen
12693,9564,475.7961676,EUR,5-16-30,Completed,UK,Bitcoin,No,13,50,Electronics
12694,12079,409.2097823,USD,5-17-30,Completed,CA,PayPal,No,3,31,Electronics
12695,9312,80.32043846,BTC,5-18-30,Completed,UK,Bitcoin,No,7,18,Clothing
12696,5682,466.3036188,INR,5-19-30,Completed,UK,Bank Transfer,No,1,66,Clothing
12697,5576,484.5701472,BTC,5-20-30,Refunded,IN,Bitcoin,No,1,41,Toys
12698,13833,64.84973576,BTC,5-21-30,Completed,CA,Bitcoin,Yes,2,50,Electronics
12699,13376,479.2911499,BTC,5-22-30,Completed,DE,Bank Transfer,Yes,5,28,Electronics
12700,5724,10.2663317,USD,5-23-30,Completed,UK,Credit Card,No,10,66,Clothing
12701,10477,232.9893814,EUR,5-24-30,Cancelled,UK,PayPal,No,11,40,Toys
12702,6905,445.8698045,USD,5-25-30,Completed,XX,Bank Transfer,No,13,20,Toys
12703,10735,293.6452665,GBP,5-26-30,Completed,US,Credit Card,No,4,50,Electronics
12704,5728,225.8717259,BTC,5-27-30,Completed,CA,Bitcoin,No,14,57,Electronics
12705,11740,180.4877182,INR,5-28-30,Completed,UK,Bank Transfer,No,14,44,Clothing
12706,9632,195.4293786,GBP,5-29-30,Completed,US,PayPal,No,3,28,Electronics
12707,,387.3815999,USD,5-30-30,Completed,UK,Bitcoin,No,6,50,Clothing
12708,11700,320.9604256,BTC,5-31-30,Completed,US,Credit Card,No,6,62,Clothing
12709,12769,272.8710193,GBP,6-1-30,Completed,IN,PayPal,No,6,46,Clothing
12710,11241,460.4909925,BTC,6-2-30,Completed,CA,PayPal,No,4,63,Home & Kitchen
12711,8933,222.9463656,GBP,6-3-30,Completed,UK,Bitcoin,No,11,45,Automotive
12712,10399,341.2226558,BTC,6-4-30,Cancelled,UK,Bank Transfer,No,9,30,Clothing
12713,10081,293.5115777,GBP,6-5-30,Completed,UK,Credit Card,No,3,35,Toys
12714,8314,375.0033266,USD,6-6-30,Completed,CA,Bank Transfer,No,13,56,Automotive
12715,9496,18.1197708,USD,6-7-30,Refunded,UK,PayPal,No,5,53,Automotive
12716,11797,347.3142651,INR,6-8-30,Completed,IN,PayPal,No,7,50,Automotive
12717,6367,48.63364812,EUR,6-9-30,Completed,US,PayPal,No,1,50,Clothing
12718,14238,36.94326004,GBP,6-10-30,Completed,UK,PayPal,No,7,62,Clothing
12719,10078,421.0474303,USD,6-11-30,Completed,UK,Bank Transfer,No,10,67,Automotive
12720,7137,71.08164897,GBP,6-12-30,Completed,CA,PayPal,No,2,18,Home & Kitchen
12721,5144,132.6321869,USD,6-13-30,Completed,UK,Bitcoin,No,7,38,Home & Kitchen
12722,11887,136.5485413,BTC,6-14-30,Completed,CA,PayPal,No,1,53,Home & Kitchen
12723,6936,321.6253973,EUR,6-15-30,Completed,US,Credit Card,No,6,43,Automotive
12724,8019,116.9854092,EUR,6-16-30,Completed,IN,Bitcoin,No,12,23,Home & Kitchen
12725,7240,163.3151773,BTC,6-17-30,Completed,CA,PayPal,No,11,29,Clothing
12726,12822,318.7114442,GBP,6-18-30,Completed,DE,Credit Card,No,14,41,Home & Kitchen
12727,13178,466.9356436,EUR,6-19-30,Completed,US,Credit Card,No,10,57,Clothing
12728,12242,38.40689792,USD,6-20-30,Completed,CA,Credit Card,No,6,58,Automotive
12729,14220,75.12781669,BTC,6-21-30,Completed,US,Credit Card,No,6,41,Home & Kitchen
12730,11216,34.29924497,USD,6-22-30,Completed,UK,PayPal,No,11,49,Toys
12731,,367.6975922,INR,6-23-30,Completed,CA,Bank Transfer,No,4,34,Home & Kitchen
12732,14226,240.3379908,INR,6-24-30,Completed,DE,Credit Card,No,4,19,Clothing
12733,11361,72.08553148,EUR,6-25-30,Completed,IN,PayPal,No,14,57,Home & Kitchen
12734,5375,174.7011808,EUR,6-26-30,Completed,IN,Bank Transfer,No,2,42,Toys
12735,11444,29.65212805,USD,6-27-30,Cancelled,IN,PayPal,No,8,19,Toys
12736,13948,179.0154563,USD,6-28-30,Completed,UK,Credit Card,No,12,54,Home & Kitchen
12737,10915,423.7578962,USD,6-29-30,Completed,CA,Bitcoin,No,7,58,Toys
12738,14640,485.498216,EUR,6-30-30,Completed,US,PayPal,No,7,46,Toys
12739,8165,25.51955519,INR,7-1-30,Cancelled,CA,Bitcoin,No,12,54,Home & Kitchen
12740,11214,185.9104396,GBP,7-2-30,Completed,XX,PayPal,No,1,27,Clothing
12741,13421,481.838669,BTC,7-3-30,Completed,UK,Bank Transfer,No,7,49,Home & Kitchen
12742,13504,194.1754361,EUR,7-4-30,Cancelled,DE,Bitcoin,No,12,20,Home & Kitchen
12743,14276,291.184405,USD,7-5-30,Completed,DE,Bank Transfer,No,7,61,Electronics
12744,7369,277.8390427,INR,7-6-30,Completed,UK,Bitcoin,No,12,70,Clothing
12745,13279,87.09759611,EUR,7-7-30,Completed,CA,Bank Transfer,No,9,40,Home & Kitchen
12746,13211,45.41877096,BTC,7-8-30,Completed,CA,Bitcoin,No,2,38,Clothing
12747,12570,424.946641,USD,7-9-30,Completed,US,Bitcoin,No,5,19,Toys
12748,10533,443.710405,USD,7-10-30,Refunded,UK,Bank Transfer,No,12,24,Clothing
12749,8421,346.0871009,INR,7-11-30,Completed,UK,Credit Card,No,11,68,Home & Kitchen
12750,7906,390.3587481,GBP,7-12-30,Completed,US,PayPal,No,10,27,Electronics
12751,10415,354.7065269,GBP,7-13-30,Completed,DE,Credit Card,No,4,59,Clothing
12752,5705,205.4000826,USD,7-14-30,Completed,CA,Bitcoin,No,8,62,Automotive
12753,14621,383.1787009,INR,7-15-30,Completed,US,Credit Card,No,3,38,Clothing
12754,6107,319.7408384,GBP,7-16-30,Completed,US,Bank Transfer,No,4,45,Toys
12755,12038,231.3839778,GBP,7-17-30,Completed,UK,Bitcoin,No,10,59,Clothing
12756,7312,441.0464733,GBP,7-18-30,Completed,US,Bitcoin,No,13,26,Clothing
12757,7691,429.9919105,USD,7-19-30,Completed,CA,PayPal,No,13,31,Automotive
12758,10420,173.8204273,GBP,7-20-30,Completed,XX,Credit Card,No,12,51,Home & Kitchen
12759,8898,110.137669,USD,7-21-30,Cancelled,DE,Credit Card,No,10,26,Clothing
12760,7584,181.0558139,INR,7-22-30,Completed,CA,Bank Transfer,No,9,32,Automotive
12761,10281,397.8327358,INR,7-23-30,Completed,DE,Bitcoin,No,10,55,Electronics
12762,11415,200.2682709,INR,7-24-30,Completed,DE,Credit Card,No,11,40,Electronics
12763,7018,20.64553072,USD,7-25-30,Completed,DE,Bank Transfer,No,14,21,Electronics
12764,9989,52.59529422,BTC,7-26-30,Completed,CA,Bitcoin,No,1,37,Automotive
12765,12624,135.9415734,INR,7-27-30,Completed,CA,Credit Card,No,7,70,Toys
12766,8466,437.528646,USD,7-28-30,Completed,US,Credit Card,No,13,19,Clothing
12767,12937,101.0369482,USD,7-29-30,Completed,UK,Bank Transfer,No,4,61,Home & Kitchen
12768,10235,81.81015155,EUR,7-30-30,Completed,UK,Bitcoin,No,5,48,Toys
12769,12215,382.8442938,BTC,7-31-30,Completed,DE,Bitcoin,No,6,34,Clothing
12770,12190,352.2206371,INR,8-1-30,Completed,CA,Bank Transfer,No,3,56,Toys
12771,8683,57.98249211,INR,8-2-30,Completed,IN,Credit Card,No,2,55,Home & Kitchen
12772,8962,89.91183886,EUR,8-3-30,Completed,DE,Credit Card,No,5,74,Home & Kitchen
12773,8472,407.7335369,INR,8-4-30,Completed,DE,Credit Card,No,2,72,Electronics
12774,6211,142.6562828,EUR,8-5-30,Completed,US,PayPal,No,13,26,Clothing
12775,13351,234.9619293,GBP,8-6-30,Completed,XX,PayPal,No,4,69,Home & Kitchen
12776,12050,88.79689492,GBP,8-7-30,Completed,CA,PayPal,No,12,44,Electronics
